file	format	type	num_seqs	sum_len	min_len	avg_len	max_len	Q1	Q2	Q3	sum_gap	N50	N50_num	Q20(%)	Q30(%)	AvgQual	GC(%)	sum_n
SRR5098394.2.fastq.gz	FASTQ	DNA	87817	23622803	269	269.0	272	269.0	269.0	269.0	0	269	3	52.47	45.13	5.54	38.57	0
SRR5098395.2.fastq.gz	FASTQ	DNA	18218	4900643	269	269.0	270	269.0	269.0	269.0	0	269	2	64.95	56.03	7.23	44.33	0
SRR5098396.2.fastq.gz	FASTQ	DNA	17411	4683569	269	269.0	270	269.0	269.0	269.0	0	269	2	52.80	45.49	5.57	37.87	0
SRR5098397.2.fastq.gz	FASTQ	DNA	14081	3787715	190	269.0	270	269.0	269.0	269.0	0	269	2	53.50	46.19	5.65	42.55	0
SRR5098398.2.fastq.gz	FASTQ	DNA	166974	44916047	268	269.0	270	269.0	269.0	269.0	0	269	2	68.24	59.97	7.39	37.81	0
SRR5098400.2.fastq.gz	FASTQ	DNA	28163	7575851	269	269.0	270	269.0	269.0	269.0	0	269	2	55.58	48.45	5.83	50.64	0
SRR5098401.2.fastq.gz	FASTQ	DNA	123825	33308913	225	269.0	270	269.0	269.0	269.0	0	269	2	60.71	52.01	6.67	46.41	0
SRR5098402.2.fastq.gz	FASTQ	DNA	6262	1684479	269	269.0	270	269.0	269.0	269.0	0	269	2	57.69	49.63	6.13	44.85	0
SRR5098403.2.fastq.gz	FASTQ	DNA	83619	22493529	269	269.0	270	269.0	269.0	269.0	0	269	2	57.86	49.32	6.30	41.30	0
SRR5098404.2.fastq.gz	FASTQ	DNA	4847	1061496	219	219.0	220	219.0	219.0	219.0	0	219	2	82.13	72.80	10.74	51.06	0
SRR5098406.2.fastq.gz	FASTQ	DNA	57718	15526166	269	269.0	270	269.0	269.0	269.0	0	269	2	60.88	51.72	6.69	49.33	0
SRR5098407.2.fastq.gz	FASTQ	DNA	3027	814263	269	269.0	269	269.0	269.0	269.0	0	269	1	55.35	47.45	5.97	40.41	0
SRR5098408.2.fastq.gz	FASTQ	DNA	2561	688911	269	269.0	270	269.0	269.0	269.0	0	269	2	63.04	54.89	6.69	43.32	0
SRR5098409.2.fastq.gz	FASTQ	DNA	244407	65745560	269	269.0	271	269.0	269.0	269.0	0	269	3	54.44	46.67	5.88	40.21	0
SRR5098410.2.fastq.gz	FASTQ	DNA	17066	4590759	269	269.0	270	269.0	269.0	269.0	0	269	2	54.36	47.09	5.72	44.38	0
SRR5098411.2.fastq.gz	FASTQ	DNA	2713	729799	269	269.0	270	269.0	269.0	269.0	0	269	2	54.19	46.96	5.69	49.12	0
SRR5098413.2.fastq.gz	FASTQ	DNA	95545	25701632	269	269.0	271	269.0	269.0	269.0	0	269	3	55.32	47.38	5.98	40.89	0
SRR5098415.2.fastq.gz	FASTQ	DNA	10634	2860547	269	269.0	270	269.0	269.0	269.0	0	269	2	57.90	49.73	6.29	41.36	0
SRR5098416.2.fastq.gz	FASTQ	DNA	2787	749661	227	269.0	269	269.0	269.0	269.0	0	269	1	66.82	57.68	7.49	46.53	0
SRR5098417.2.fastq.gz	FASTQ	DNA	2198	591263	269	269.0	270	269.0	269.0	269.0	0	269	2	57.46	50.44	6.04	46.35	0
SRR5098419.2.fastq.gz			0	0	0	0.0	0	0.0	0.0	0.0	0	0	0	0.00	0.00	0.00	0.00	0
SRR5098420.2.fastq.gz	FASTQ	DNA	12931	3478443	269	269.0	270	269.0	269.0	269.0	0	269	2	55.05	46.93	5.97	54.45	0
SRR5098421.2.fastq.gz	FASTQ	DNA	186345	50126868	269	269.0	271	269.0	269.0	269.0	0	269	3	54.55	46.62	5.90	40.79	0
SRR5098423.2.fastq.gz	FASTQ	DNA	2046	448074	219	219.0	219	219.0	219.0	219.0	0	219	1	84.57	76.09	11.30	49.55	0
SRR5098425.2.fastq.gz	FASTQ	DNA	84479	22724816	227	269.0	270	269.0	269.0	269.0	0	269	2	62.07	53.32	6.84	45.33	0
SRR5098426.2.fastq.gz	FASTQ	DNA	17348	4666620	269	269.0	270	269.0	269.0	269.0	0	269	2	53.36	46.01	5.63	48.87	0
SRR5098427.2.fastq.gz	FASTQ	DNA	646	173774	269	269.0	269	269.0	269.0	269.0	0	269	1	57.82	49.21	6.29	48.39	0
SRR5098429.2.fastq.gz	FASTQ	DNA	4470	1202431	269	269.0	270	269.0	269.0	269.0	0	269	2	52.14	45.02	5.52	45.13	0
SRR5098430.2.fastq.gz	FASTQ	DNA	8361	2249110	269	269.0	270	269.0	269.0	269.0	0	269	2	52.76	45.61	5.55	41.74	0
SRR5098431.2.fastq.gz	FASTQ	DNA	1854	499654	269	269.5	271	269.0	269.5	270.0	0	270	2	52.76	44.28	5.74	49.71	0
SRR5098432.2.fastq.gz	FASTQ	DNA	2568	690792	269	269.0	269	269.0	269.0	269.0	0	269	1	51.70	43.83	5.60	43.04	0
SRR5098434.2.fastq.gz	FASTQ	DNA	32346	8701083	269	269.0	270	269.0	269.0	269.0	0	269	2	54.44	47.10	5.73	45.42	0
SRR5098435.2.fastq.gz	FASTQ	DNA	22658	6095009	269	269.0	270	269.0	269.0	269.0	0	269	2	59.51	51.98	6.28	45.71	0
