file	format	type	num_seqs	sum_len	min_len	avg_len	max_len	Q1	Q2	Q3	sum_gap	N50	N50_num	Q20(%)	Q30(%)	AvgQual	GC(%)	sum_n
SRR5098522.1.fastq.gz	FASTQ	DNA	1962	481725	245	245.5	250	245.0	245.0	245.0	0	245	2	86.79	78.08	12.49	49.68	2
SRR5098523.1.fastq.gz	FASTQ	DNA	28856	7070804	245	245.0	249	245.0	245.0	245.0	0	245	3	86.43	76.94	12.50	57.62	377
SRR5098524.1.fastq.gz	FASTQ	DNA	30011	5851415	23	195.0	220	195.0	195.0	195.0	0	195	6	96.32	92.91	18.78	56.20	0
SRR5098526.1.fastq.gz	FASTQ	DNA	39092	9580472	244	245.1	250	245.0	245.0	245.0	0	245	3	78.07	68.62	9.66	52.34	6
SRR5098527.1.fastq.gz	FASTQ	DNA	35245	8635045	245	245.0	247	245.0	245.0	245.0	0	245	3	76.29	66.11	9.22	59.49	7
SRR5098529.1.fastq.gz	FASTQ	DNA	11320	2773407	245	245.0	250	245.0	245.0	245.0	0	245	3	75.97	65.74	9.26	59.48	1
SRR5098531.1.fastq.gz	FASTQ	DNA	5143	1260036	245	245.0	246	245.0	245.0	245.0	0	245	2	79.20	70.19	9.88	56.24	1
SRR5098533.1.fastq.gz	FASTQ	DNA	22801	4445783	64	195.0	220	195.0	195.0	195.0	0	195	6	97.16	94.42	20.11	51.17	0
SRR5098534.1.fastq.gz	FASTQ	DNA	55493	13600601	244	245.1	270	245.0	245.0	245.0	0	245	8	76.21	66.04	9.27	57.44	11
SRR5098535.1.fastq.gz	FASTQ	DNA	14305	3504733	245	245.0	246	245.0	245.0	245.0	0	245	2	85.35	76.73	12.09	44.75	213
SRR5098536.1.fastq.gz	FASTQ	DNA	20990	5142569	245	245.0	250	245.0	245.0	245.0	0	245	3	85.65	75.93	12.15	59.44	268
SRR5098537.1.fastq.gz	FASTQ	DNA	8567	2098915	245	245.0	245	245.0	245.0	245.0	0	245	1	86.65	77.93	12.57	51.97	19
SRR5098538.1.fastq.gz	FASTQ	DNA	9195	2252784	244	245.0	250	245.0	245.0	245.0	0	245	3	79.35	69.84	10.05	43.85	0
SRR5098539.1.fastq.gz	FASTQ	DNA	69407	17005272	245	245.0	250	245.0	245.0	245.0	0	245	4	79.37	69.44	9.97	50.96	16
SRR5098540.1.fastq.gz	FASTQ	DNA	20497	5031211	245	245.5	247	245.0	245.0	246.0	0	245	3	76.64	66.52	9.35	56.50	1
SRR5098541.1.fastq.gz	FASTQ	DNA	45757	11211959	54	245.0	250	245.0	245.0	245.0	0	245	4	81.04	71.26	10.50	44.51	4
SRR5098542.1.fastq.gz	FASTQ	DNA	5738	1414977	245	246.6	249	245.0	245.0	249.0	0	245	3	87.62	79.42	12.76	49.82	178
SRR5098543.1.fastq.gz	FASTQ	DNA	16116	3950635	245	245.1	249	245.0	245.0	245.0	0	245	3	85.52	76.06	12.13	54.78	140
SRR5098544.1.fastq.gz	FASTQ	DNA	18417	4511883	57	245.0	250	245.0	245.0	245.0	0	245	4	80.30	71.01	10.21	48.53	5
SRR5098545.1.fastq.gz	FASTQ	DNA	2814	689431	245	245.0	246	245.0	245.0	245.0	0	245	2	84.69	76.20	11.86	43.49	59
SRR5098546.1.fastq.gz	FASTQ	DNA	12794	3134541	245	245.0	247	245.0	245.0	245.0	0	245	3	78.24	67.89	9.74	50.79	8
SRR5098547.1.fastq.gz	FASTQ	DNA	435	106576	245	245.0	246	245.0	245.0	245.0	0	245	2	82.67	73.79	11.20	41.82	0
SRR5098548.1.fastq.gz	FASTQ	DNA	42540	10422330	244	245.0	250	245.0	245.0	245.0	0	245	3	85.76	76.63	12.19	54.93	580
SRR5098549.1.fastq.gz	FASTQ	DNA	44066	10796836	244	245.0	250	245.0	245.0	245.0	0	245	3	100.00	100.00	30.00	58.13	17
SRR5098550.1.fastq.gz		DNA	0	0	0	0.0	0	0.0	0.0	0.0	0	0	0	0.00	0.00	0.00	0.00	0
SRR5098551.1.fastq.gz	FASTQ	DNA	5358	1312711	245	245.0	246	245.0	245.0	245.0	0	245	2	80.16	71.29	10.17	51.68	0
SRR5098554.1.fastq.gz	FASTQ	DNA	8246	2020282	245	245.0	249	245.0	245.0	245.0	0	245	4	84.70	76.24	11.82	44.56	16
SRR5098555.1.fastq.gz	FASTQ	DNA	38679	7542234	82	195.0	200	195.0	195.0	195.0	0	195	3	96.27	93.02	18.75	55.83	0
SRR5098556.1.fastq.gz	FASTQ	DNA	1153	282485	245	245.0	245	245.0	245.0	245.0	0	245	1	77.66	67.48	9.52	50.48	0
SRR5098557.1.fastq.gz	FASTQ	DNA	20736	5080331	245	245.0	246	245.0	245.0	245.0	0	245	2	78.33	68.82	9.71	52.60	6
SRR5098558.1.fastq.gz	FASTQ	DNA	26735	6550117	244	245.0	270	245.0	245.0	245.0	0	245	5	78.40	68.31	9.71	53.48	5
SRR5098559.1.fastq.gz	FASTQ	DNA	56732	13924827	244	245.4	250	245.0	245.0	245.0	0	245	4	78.11	68.69	9.67	48.87	13
SRR5098560.1.fastq.gz	FASTQ	DNA	61792	15139073	245	245.0	246	245.0	245.0	245.0	0	245	2	79.53	71.12	10.03	43.37	8
SRR5098561.1.fastq.gz	FASTQ	DNA	17378	4259347	245	245.1	246	245.0	245.0	245.0	0	245	2	85.15	75.72	12.00	53.88	136
SRR5098564.1.fastq.gz	FASTQ	DNA	76730	18803944	244	245.1	250	245.0	245.0	245.0	0	245	4	77.67	68.34	9.59	47.19	3
SRR5098565.1.fastq.gz	FASTQ	DNA	44026	10795876	244	245.2	251	245.0	245.0	245.0	0	245	4	78.95	70.29	9.88	45.83	10
SRR5098566.1.fastq.gz	FASTQ	DNA	49044	12017198	245	245.0	249	245.0	245.0	245.0	0	245	4	86.62	77.69	12.57	51.90	730
SRR5098568.1.fastq.gz	FASTQ	DNA	36732	8999644	245	245.0	250	245.0	245.0	245.0	0	245	4	84.71	75.31	11.74	57.71	254
SRR5098569.1.fastq.gz	FASTQ	DNA	28561	6997337	166	245.0	270	245.0	245.0	245.0	0	245	4	79.67	70.06	10.01	52.54	1
SRR5098571.1.fastq.gz	FASTQ	DNA	42610	10439742	149	245.0	270	245.0	245.0	245.0	0	245	4	77.55	67.96	9.54	56.48	1
SRR5098572.1.fastq.gz	FASTQ	DNA	2635	645576	245	245.0	246	245.0	245.0	245.0	0	245	2	84.64	75.43	11.82	51.67	26
SRR5098573.1.fastq.gz	FASTQ	DNA	22300	5471664	35	245.4	250	245.0	245.0	245.0	0	245	3	84.92	75.59	11.85	54.73	293
SRR5098574.1.fastq.gz	FASTQ	DNA	26959	6604973	245	245.0	250	245.0	245.0	245.0	0	245	4	78.30	69.82	9.75	43.08	2
SRR5098575.1.fastq.gz	FASTQ	DNA	32714	8016064	245	245.0	250	245.0	245.0	245.0	0	245	5	84.78	76.33	11.90	42.78	222
SRR5098576.1.fastq.gz	FASTQ	DNA	8079	1983049	245	245.5	249	245.0	245.0	246.0	0	245	4	75.86	66.17	9.18	55.98	1
SRR5098577.1.fastq.gz	FASTQ	DNA	12596	3086035	245	245.0	250	245.0	245.0	245.0	0	245	4	77.70	68.47	9.56	51.23	0
SRR5098578.1.fastq.gz	FASTQ	DNA	6483	1588340	245	245.0	247	245.0	245.0	245.0	0	245	3	75.90	66.01	9.21	62.69	1
SRR5098579.1.fastq.gz	FASTQ	DNA	23631	5789663	245	245.0	270	245.0	245.0	245.0	0	245	4	77.03	67.45	9.40	58.26	4
SRR5098580.1.fastq.gz	FASTQ	DNA	66	16170	245	245.0	245	245.0	245.0	245.0	0	245	1	77.25	66.55	9.71	58.13	0
SRR5098581.1.fastq.gz	FASTQ	DNA	26700	6541506	245	245.0	246	245.0	245.0	245.0	0	245	2	79.91	70.74	10.10	53.41	0
SRR5098582.1.fastq.gz	FASTQ	DNA	66186	16217176	242	245.0	250	245.0	245.0	245.0	0	245	5	79.59	71.27	10.04	43.03	11
SRR5098583.1.fastq.gz	FASTQ	DNA	32157	7878481	245	245.0	247	245.0	245.0	245.0	0	245	3	79.93	71.57	10.14	42.18	5
SRR5098584.1.fastq.gz	FASTQ	DNA	20688	5073795	245	245.3	249	245.0	245.0	245.0	0	245	4	77.81	68.13	9.60	55.54	6
SRR5098586.1.fastq.gz	FASTQ	DNA	17634	4326582	149	245.4	251	245.0	245.0	245.0	0	245	4	79.26	69.58	9.93	50.62	9
SRR5098588.1.fastq.gz	FASTQ	DNA	18330	3574098	99	195.0	200	195.0	195.0	195.0	0	195	4	96.98	94.12	19.68	51.70	0
SRR5098589.1.fastq.gz	FASTQ	DNA	25861	6337094	245	245.0	246	245.0	245.0	245.0	0	245	2	78.66	69.08	9.77	54.82	1
SRR5098590.1.fastq.gz	FASTQ	DNA	16288	3989787	78	245.0	250	245.0	245.0	245.0	0	245	5	78.42	68.87	9.72	52.44	7
SRR5098591.1.fastq.gz	FASTQ	DNA	13830	3393792	245	245.4	249	245.0	245.0	245.0	0	245	4	75.49	65.43	9.09	56.67	0
SRR5098592.1.fastq.gz	FASTQ	DNA	2876	705040	245	245.1	249	245.0	245.0	245.0	0	245	3	84.71	75.59	11.80	53.78	5
